Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/filterkappirefillfront.png?v=1688034097,11,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/Filterkappiback.png?v=1688034097,12,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/DF-EC-FILTERKAAPI500G-01.jpg?v=1688034158,13,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,14,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry - The Divine Foods,"<p><span data-mce-fragment=""1""><strong>1. WHY DIVINE FOODS KAPPI?</strong>- The Divine Foods Premium Filter Coffee is carefully picked in the plantations of South India with 100% Peaberry Coffee beans and 0 % Chicory. </span></p>
<p><span data-mce-fragment=""1""><strong>2. HOW IS IT MADE?</strong> : Coffee berries are dried, cleaned, hulled and hand sorted and taken for roasting. We hand-roasted and grind our coffee in small batches to produce and retain the coffee bean’s sweet spot, acidity and flavours. whole coffee beans are a little less convenient because the beans have to be grounded every time you want to enjoy your coffee</span></p>
<p><span data-mce-fragment=""1""><strong>3. TASTE AND AROMA?</strong> : This blend of Arabica coffee beans has been perfected for generations to enhance flavour and create a smooth traditional taste profile.</span></p>
<p><span data-mce-fragment=""1""><strong>4. PACKAGING AND PURITY?</strong> : 'The Divine Foods' Premium filter coffee is 50% Peaberry and 50% Plantation A and 0% chicory is free from added additives, artificial colours, flavours, adulterants and preservatives. It is 100% pure, organic Completely natural, our products have zero preservatives and zero chemicals.</span></p>
<p><span data-mce-fragment=""1""><strong>5. HOW TO MAKE IT?</strong>: Add coffee powder to the filter Fill it to the brim with water that is below boiling temperature, and cover the lid, After 10-15 minutes for your decoction to drip down to the bottom jar. Pour fresh decoction add milk and enjoy. </span></p>",The Divine Foods,"",Coffee,divine_foods,FALSE,Size,400 GM Refill Pack,"",,"",,TDFPFC-2,500,shopify,100,deny,manual,1537.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-FILTERKAAPI-01.jpg?v=1688034097,1,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,FALSE,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,1. WHY DIVINE FOODS KAPPI?- The Divine Foods Premium Filter Coffee is carefully picked in the plantations of South India with 100% Peaberry Coffee beans and 0...,"","","",TDFPFC-2,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-FILTERKAAPI-01.jpg?v=1688034097,g,"",455.00,TRUE,1537.00,590.00,TRUE,1537.00,590.00,active
nutty-gulkand,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts - The Divine Foods,"<ol data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong> WHY ""THE DIVINE FOODS"" Nutty Gulkand ?</strong>: ' The Divine Foods' Nutty Gulkand is collected from Nilgiris, Western Ghats, where flowering trees and plants grow in abundance. It is extracted from super beehives, engaging age-old techniques of honey extraction.</span></li>
<li data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong> PURITY ?</strong> : 'The Divine Foods' Nutty Gulkand are free from added additives, artificial colors, flavors and adulterants. It is 100% pure and has natural taste and aroma which enhances the flavor of every dish it is added to.</span></li>
<li data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong> IMMUNITY BOOSTING NUTRIENTS :</strong> Dry fruits mixed with honey are a great source of immunity-boosting nutrients like Zinc, Vitamin B, and Iron while nuts and honey for breakfast as it will support your body's digestion.</span></li>
<li data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong> BENEFITS:</strong> This Nuts in honey is a rich source of antioxidants, enzymes and essential minerals.Acts as a natural immunity booster and energy booster, very effective against cough and cold.gains the health benefits as well</span></li>
<li data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong> IS IT CERTIFIED ?:</strong> 'The Divine Foods Nutty Gulkand  is Fieche's tested for ensuring purity. It is one of the best tests done to check for the adulteration of honey in India. Not many honey products in the market do this test because the product has to undergo extensive testing to be claimed as adulteration-free. </span></li>
</ol>
<p data-mce-fragment=""1""> </p>",The Divine Foods,"",Sugar & Sweeteners,divine_foods,FALSE,Size,400 GM,"",,"",,"",400,shopify,100,deny,manual,1385.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/NUTTY-01.jpg?v=1703155415,1,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,FALSE,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,"WHY ""THE DIVINE FOODS"" Nutty Gulkand ?: ' The Divine Foods' Nutty Gulkand is collected from Nilgiris, Western Ghats, where flowering trees and plants grow in ...","","","","",new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/NUTTY-01.jpg?v=1703155415,g,"",475.00,TRUE,1385.00,595.00,TRUE,1385.00,595.00,active
nutty-gulkand,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ngmain.png?v=1745215391,2,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,"","","","","","","","","","","","","","","","","","","",""
nutty-gulkand,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/NUTTY-03.jpg?v=1745215391,3,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,"","","","","","","","","","","","","","","","","","","",""
nutty-gulkand,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/NUTTY-02.jpg?v=1745215391,4,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,"","","","","","","","","","","","","","","","","","","",""
nutty-gulkand,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ngings_6a5fd4ba-eb99-4ec8-8d41-026a5dcddd84.png?v=1745215391,5,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,"","","","","","","","","","","","","","","","","","","",""
nutty-gulkand,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/nrwhy.png?v=1745215391,6,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,"","","","","","","","","","","","","","","","","","","",""
nutty-gulkand,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/nghow.png?v=1745215391,7,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,"","","","","","","","","","","","","","","","","","","",""
nutty-gulkand,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/65.png?v=1745215391,8,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,"","","","","","","","","","","","","","","","","","","",""
nutty-gulkand,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,9,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,"","","","","","","","","","","","","","","","","","","",""
nutty-gulkand,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts - The Divine Foods,"<ol data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong> WHY ""THE DIVINE FOODS"" Nutty Gulkand ?</strong>: ' The Divine Foods' Nutty Gulkand is collected from Nilgiris, Western Ghats, where flowering trees and plants grow in abundance. It is extracted from super beehives, engaging age-old techniques of honey extraction.</span></li>
<li data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong> PURITY ?</strong> : 'The Divine Foods' Nutty Gulkand are free from added additives, artificial colors, flavors and adulterants. It is 100% pure and has natural taste and aroma which enhances the flavor of every dish it is added to.</span></li>
<li data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong> IMMUNITY BOOSTING NUTRIENTS :</strong> Dry fruits mixed with honey are a great source of immunity-boosting nutrients like Zinc, Vitamin B, and Iron while nuts and honey for breakfast as it will support your body's digestion.</span></li>
<li data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong> BENEFITS:</strong> This Nuts in honey is a rich source of antioxidants, enzymes and essential minerals.Acts as a natural immunity booster and energy booster, very effective against cough and cold.gains the health benefits as well</span></li>
<li data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""><strong> IS IT CERTIFIED ?:</strong> 'The Divine Foods Nutty Gulkand  is Fieche's tested for ensuring purity. It is one of the best tests done to check for the adulteration of honey in India. Not many honey products in the market do this test because the product has to undergo extensive testing to be claimed as adulteration-free. </span></li>
</ol>
<p data-mce-fragment=""1""> </p>",The Divine Foods,"",Sugar & Sweeteners,divine_foods,FALSE,Size,1 KG Refill Pack,"",,"",,"",1000,shopify,100,deny,manual,3025.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/NUTTY-01.jpg?v=1703155415,1,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,FALSE,Nutty Gulkand- Crunchy & Healthy Gulkand with Benefits of Nuts,"WHY ""THE DIVINE FOODS"" Nutty Gulkand ?: ' The Divine Foods' Nutty Gulkand is collected from Nilgiris, Western Ghats, where flowering trees and plants grow in ...","","","","",new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/NUTTY-01.jpg?v=1703155415,g,"",875.00,TRUE,3025.00,995.00,TRUE,3025.00,995.00,active
the-divine-foods-gift-box,Divine Gift Box (Healthy Gifting Option) With The Habit Tracker - The Divine Foods,"<p>This holiday season, present your loved ones with a traditional gift pack. The combo is filled with natural sweetness, freshness, and flavour, as well as numerous health benefits. This perfect combo adds a delightful touch to your diet, resulting in an enchanting fusion.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>ABC </strong>- An anti-ageing propagator, but also regulates hemoglobin, Vitamin C levels, and is a rich source of antioxidants.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Coconut Sugar </strong>- Coconut Sugar contains small amounts of minerals like iron, zinc, calcium, and potassium, adding a nutritional boost to your diet.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Filter Coffee</strong> - Start everyday with the perfect morning blend of Filter Kaapi, made from 100% Arabica Coffee hand-picked at South Indian plantations.</p>
<p><strong>Hot Cocoa - </strong>Made from cocoa powder and milk, hot cocoa is a delicious treat with many health benefits for children</p>
<p><strong>Paruthi Paal </strong>- ﻿Harness the power of proteins, essential fatty acids, and sugars with this cottonseed mix. </p>",The Divine Foods,"","",divine_foods,FALSE,Size,"Kids-Hot Cocoa,ABC,Paruthi Paal","",,"",,"",500,shopify,100,deny,manual,2298.60,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/maingift_7f90822d-a883-44e6-b6a5-efe1b6958b6a.png?v=1703475402,1,Divine Gift Box (Healthy Gifting Option) With The Habit Tracker,FALSE,Divine Gift Box (Healthy Gifting Option) With The Habit Tracker,"This holiday season, present your loved ones with a traditional gift pack. The combo is filled with natural sweetness, freshness, and flavour, as well as nume...","","","","",new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/maingift_7f90822d-a883-44e6-b6a5-efe1b6958b6a.png?v=1703475402,g,"",999.00,TRUE,2298.60,1450.00,TRUE,2298.60,1450.00,active
the-divine-foods-gift-box,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/GIFTBOX-02.jpg?v=1703475402,2,Divine Gift Box (Healthy Gifting Option) With The Habit Tracker,"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-gift-box,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/gift_8b8a33da-1abf-4bc8-bbed-a220953c4b19.png?v=1703650358,3,Divine Gift Box (Healthy Gifting Option) With The Habit Tracker,"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-gift-box,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/63.png?v=1703650358,4,Divine Gift Box (Healthy Gifting Option) With The Habit Tracker,"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-gift-box,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/cgb.png?v=1703650358,5,Divine Gift Box (Healthy Gifting Option) With The Habit Tracker,"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-gift-box,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Abcgift_ff4a8d70-8f93-4b1d-b79d-4d81189330c9.png?v=1703650358,6,Divine Gift Box (Healthy Gifting Option) With The Habit Tracker,"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-gift-box,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/fgb.png?v=1703650358,7,Divine Gift Box (Healthy Gifting Option) With The Habit Tracker,"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-gift-box,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/hcgift_1750bb6d-5d47-4f97-aa7a-6998f9a98346.png?v=1703650358,8,Divine Gift Box (Healthy Gifting Option) With The Habit Tracker,"","","","","","","","","","","","","","","","","","","",""
the-divine-foods-gift-box,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ppgift_d01723db-116b-4edb-851c-d5af8de2ec32.png?v=1703650358,9,Divine Gift Box (Healthy Gifting Option) With The Habit Tracker,"","","","","","","","","","","","","","","","","","","",""
